_id,Year | Annee,NPRI ID | ID INRP,Company Name | Raison Sociale,Facility Name | Nom de l'installation,City | Ville,CSD | SDR,CA or CMA | AR ou RMR,Economic Region | Region economique,Province | Province,Latitude | Latitude,Longitude | Longitude,Substance Name (English) | Nom de substance (Anglais),Substance Name (French) | Nom de substance (Francais),Units | Unites,Stack Emissions | Emissions de cheminees,Direct Discharge | Evacuations directes,Footnotes | Notes de bas de page
344,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Elemental Tritium (HT),Tritium élémentaire,Bq,1.80E+13,NRM | NRS,""
345,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Tritium (HTO),Tritium (Eau tritiée),Bq,2.10E+14,1.10E+14,""
346,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Carbon-14,Carbone-14,Bq,1.00E+12,3.20E+09,""
347,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Total noble gases,Total des gaz nobles,Bq-MeV,3.20E+13,NRM | NRS,""
348,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Iodine-131,Iode-131,Bq,1.40E+08,NRM | NRS,""
349,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,2.90E+07,2.80E+10,""
350,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate gross alpha,Particules alpha brutes,Bq,6.20E+06,8.50E+05,""
351,2013,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
352,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,1.20E+14,1.80E+14,""
353,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,7.80E+11,NRM | NRS,""
354,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.10E+14,NRM | NRS,""
355,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,8.40E+06,NRM | NRS,""
356,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.70E+06,6.70E+09,""
357,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,4.40E+05,NRM | NRS,""
358,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.40E+14,1.90E+14,""
359,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,9.10E+11,1.70E+09,""
360,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,6.50E+12,NRM | NRS,""
361,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,4.40E+06,NRM | NRS,""
362,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,5.00E+06,2.60E+10,""
363,2013,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,5.80E+05,1.30E+07,""
364,2013,3163,Ontario Power Generation Inc.,Pickering Nuclear - A & B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0011,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
365,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Tritium (HTO),Tritium (Eau tritiée),Bq,2.13E+14,3.51E+14,""
366,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Carbon-14,Carbone-14,Bq,4.41E+11,2.88E+10,""
367,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Total noble gases,Total des gaz nobles,Bq-MeV,3.87E+11,NRM | NRS,""
368,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Iodine-131,Iode-131,Bq,8.31E+06,NRM | NRS,""
369,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.79E+06,1.09E+09,""
370,2012,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.005,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
371,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Tritium (HTO),Tritium (Eau tritiée),Bq,1.40E+14,7.80E+14,""
372,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Carbon-14,Carbone-14,Bq,3.70E+10,3.80E+10,""
373,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Total noble gases,Total des gaz nobles,Bq-MeV,8.00E+11,NRM | NRS,""
374,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Iodine-131,Iode-131,Bq,NRM | NRS,NRM | NRS,""
375,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,NRM | NRS,7.20E+07,""
376,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,6.50E+06,""
377,2012,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
378,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,4.50E+14,1.40E+14,""
379,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,2.30E+12,5.37E+08,""
380,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,6.82E+13,NRM | NRS,""
381,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,2.18E+08,NRM | NRS,""
382,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,7.45E+06,5.79E+08,""
383,2012,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,6.40E+05,1.60E+06,""
384,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,3.26E+14,1.14E+15,""
385,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.16E+12,4.63E+09,""
386,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,3.64E+12,NRM | NRS,""
387,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.13E+07,NRM | NRS,""
388,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,1.80E+07,3.35E+09,""
389,2012,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,4.38E+05,1.11E+06,""
390,2012,7041,Bruce Power LP,Bruce Power Site ,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0012,NRM | NRS,Includes the entire Bruce site. Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | Comprend tout le site de Bruce. La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
391,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Elemental Tritium (HT),Tritium élémentaire,Bq,2.60E+13,NRM | NRS,""
392,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Tritium (HTO),Tritium (Eau tritiée),Bq,1.30E+14,1.30E+14,""
393,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Carbon-14,Carbone-14,Bq,1.00E+12,6.30E+09,""
394,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Total noble gases,Total des gaz nobles,Bq-MeV,1.90E+13,NRM | NRS,""
395,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Iodine-131,Iode-131,Bq,1.40E+08,NRM | NRS,""
396,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.40E+07,3.00E+10,""
397,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,9.00E+05,""
398,2012,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
399,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.60E+14,1.10E+14,""
400,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,8.80E+11,NRM | NRS,""
401,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.10E+14,NRM | NRS,""
402,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,1.10E+07,NRM | NRS,""
403,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,4.50E+06,1.10E+10,""
404,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,NRM | NRS,""
405,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.80E+14,1.80E+14,""
406,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,9.40E+11,1.10E+10,""
407,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,1.90E+13,NRM | NRS,""
408,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,6.60E+06,NRM | NRS,""
409,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.60E+06,1.90E+10,""
410,2012,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,7.70E+06,""
411,2012,3163,Ontario Power Generation Inc.,Pickering Nuclear - A & B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0011,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
412,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Tritium (HTO),Tritium (Eau tritiée),Bq,1.90E+14,2.44E+14,""
413,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Carbon-14,Carbone-14,Bq,2.71E+11,1.89E+10,""
414,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Total noble gases,Total des gaz nobles,Bq-MeV,1.16E+11,NRM | NRS,""
415,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Iodine-131,Iode-131,Bq,LD,NRM | NRS,<LD = 0
416,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,9.13E+05,5.35E+09,""
417,2011,1445,Hydro-Québec,Gentilly-2,Bécancour,"","","",QC,46.3958,-72.3569,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0015,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
418,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Tritium (HTO),Tritium (Eau tritiée),Bq,4.30E+11,3.40E+13,""
419,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Carbon-14,Carbone-14,Bq,3.30E+15,1.40E+07,""
420,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Total noble gases,Total des gaz nobles,Bq-MeV,NRM | NRS,NRM | NRS,""
421,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Iodine-131,Iode-131,Bq,NRM | NRS,NRM | NRS,""
422,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,NRM | NRS,8.20E+07,""
423,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,5.80E+06,""
424,2011,1710,New Brunswick Power Corporation,Point Lepreau Generating Station,Maces Bay,Musquash,Saint John,Saint John--St. Stephen,NB,45.0690,-66.4556,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0003,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
425,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,6.00E+14,2.95E+14,""
426,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.36E+12,1.70E+09,""
427,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,6.68E+13,NRM | NRS,""
428,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,3.58E+07,NRM | NRS,""
429,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,7.06E+06,6.29E+08,""
430,2011,7041,Bruce Power LP,Bruce Power - A,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,5.99E+05,1.09E+06,""
431,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Tritium (HTO),Tritium (Eau tritiée),Bq,7.17E+14,5.10E+14,""
432,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Carbon-14,Carbone-14,Bq,1.44E+12,2.82E+09,""
433,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Total noble gases,Total des gaz nobles,Bq-MeV,3.64E+12,NRM | NRS,""
434,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Iodine-131,Iode-131,Bq,4.19E+07,NRM | NRS,""
435,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,5.07E+07,2.38E+09,""
436,2011,7041,Bruce Power LP,Bruce Power - B,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Particulate gross alpha,Particules alpha brutes,Bq,1.78E+07,1.48E+06,""
437,2011,7041,Bruce Power LP,Bruce Power Site ,Tiverton,Kincardine,"",Stratford--Bruce Peninsula,ON,44.3289,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0011,NRM | NRS,Includes the entire Bruce site. Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | Comprend tout le site de Bruce. La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
438,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Elemental Tritium (HT),Tritium élémentaire,Bq,8.80E+13,NRM | NRS,""
439,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Tritium (HTO),Tritium (Eau tritiée),Bq,1.40E+14,1.10E+14,""
440,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Carbon-14,Carbone-14,Bq,1.00E+12,1.90E+09,""
441,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Total noble gases,Total des gaz nobles,Bq-MeV,2.20E+13,NRM | NRS,""
442,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Iodine-131,Iode-131,Bq,1.50E+08,NRM | NRS,""
443,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,4.00E+07,3.10E+10,""
444,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-78.7250,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,1.10E+06,""
445,2011,3163,Ontario Power Generation Inc.,Darlington Nuclear,Bowmanville,Clarington,Oshawa,Toronto,ON,43.8681,-81.5916,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0006,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
446,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,2.10E+14,1.20E+14,""
447,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,1.00E+12,NRM | NRS,""
448,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,9.90E+13,NRM | NRS,""
449,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,1.50E+07,NRM | NRS,""
450,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,8.20E+06,5.10E+09,""
451,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - A,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,NRM | NRS,""
452,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Tritium (HTO),Tritium (Eau tritiée),Bq,3.40E+14,2.00E+14,""
453,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Carbon-14,Carbone-14,Bq,7.70E+11,2.20E+09,""
454,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Total noble gases,Total des gaz nobles,Bq-MeV,8.40E+13,NRM | NRS,""
455,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Iodine-131,Iode-131,Bq,8.80E+06,NRM | NRS,""
456,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate (gross beta/gamma),Particules (bêta brutes/gamma brutes),Bq,3.60E+06,1.40E+10,""
457,2011,3161,Ontario Power Generation Inc.,Pickering Nuclear - B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Particulate gross alpha,Particules alpha brutes,Bq,NRM | NRS,4.80E+07,""
458,2011,3163,Ontario Power Generation Inc.,Pickering Nuclear - A & B,Pickering,Pickering,Toronto,Toronto,ON,43.8104,-79.0676,Estimated public dose (see footnote),Dose estimée au public (voir note de bas de page),mSv/a,0.0009,NRM | NRS,Estimated public dose is calculated incorporating all major release pathways (emissions and discharges) | La dose estimée au public est calculée en utilisant toutes les principales voies de pénétration de rejet (émissions et rejets)
